Site ID,Product,TY Vol,TY FM$,FM cpl,NM cpl
1738,MID,72225,13157.339999999982,18.217072498918156,14.127736735798191
1738,PUL,274431,53575.07999999999,19.522208836082143,15.432873072962177
1738,RUL,1518258,186866.19000000018,12.307932726928602,8.218596963808636
1739,MID,45216,11129.06000000002,24.613354135622817,20.155057017483642
1739,PUL,218570,56151.890000000014,25.69054665730755,21.232249539168375
1739,RUL,1369421,256928.5700000003,18.76183345080255,14.303536332663374
1740,MID,49106,12586.459999999977,25.630976303718978,21.70354034191625
1740,PUL,127577,33639.680000000066,26.36805743763758,22.440621475834853
1740,RUL,1934364,389992.7800000005,20.161291321075016,16.233855359272287
1741,MID,21590,5273.410000000007,24.425429837699117,19.16449610027806
1741,PUL,52270,13159.089999999997,25.175115944591468,19.914182207170413
1741,RUL,928553,170585.4800000002,18.37111793421344,13.110184196792385
