Site ID,Product,TY Vol,TY FM$,FM cpl,NM cpl
1742,MID,43946,11010.260000000002,25.05388734081316,20.32235576551538
1742,PUL,120721,31618.22999999998,26.191107712279944,21.459576136982164
1742,RUL,1414391,247847.55000000005,17.523265173094575,12.791733597796796
1743,MID,50965,12541.54,24.60812787497372,19.957777819442498
1743,PUL,130412,33905.8600000001,25.99907031431063,21.3487202587794
1743,RUL,1471510,257414.86999999965,17.493245870090686,12.84289581455946
1744,MID,38410,9560.450000000003,24.89070734081971,17.888330656581935
1744,PUL,105466,26789.789999999994,25.401447952669905,18.39907126843213
1744,RUL,1625520,296611.3800000002,18.247171027557542,11.244794343319768
1745,MID,34251,8274.679999999993,24.159157987354213,19.382959375026633
1745,PUL,78030,20011.62000000004,25.645907692381886,20.869709080054307
1745,RUL,1050565,178352.40000000026,16.976811095128383,12.200612482800803
1746,MID,52855,13827.080000000002,26.160398622609154,21.25514566229025
1746,PUL,139550,38685.09999999998,27.721276211882216,22.816023251563312
1746,RUL,1435878,282876.6300000006,19.700609924722286,14.795356964403382
1747,MID,24115,3840.4100000000108,15.92526044765943,11.319337225904803
1747,PUL,51819,9208.619999999994,17.770659528828233,13.164736307073607
1747,RUL,1116373,96334.17999999993,8.629207476054628,4.023284254300002
1748,MID,44616,13359.659999999989,29.943903510397877,22.969836574832232
1748,PUL,70935,24039.97000000001,33.89032327715211,26.916256341586468
1748,RUL,1192680,277331.9799999993,23.25284011547137,16.278773179905723
1749,MID,35745,7790.879999999994,21.79578553489542,17.25669035753249
1749,PUL,95771,23427.459999999992,24.461967363048977,19.92287218568605
1749,RUL,1218921,169101.00000000058,13.87300482983966,9.333909652476734
1750,MID,20682,4768.559999999998,23.056700250325342,16.86842509322141
1750,PUL,34492,8834.649999999994,25.613610153353157,19.425334996249227
1750,RUL,850402,128577.36999999988,15.119593201575851,8.931318044471919
1752,MID,72538,20513.49999999998,28.279845500656364,16.6586981276875
1752,PUL,137248,41344.84999999998,30.124289795159964,18.503142422191104
1752,RUL,1937887,385789.4899999998,19.907740877028306,8.286593504059445
1753,MID,21433,5122.579999999988,23.900404917159097,14.892682073047517
1753,PUL,43469,11218.689999999988,25.808236033893966,16.800513189782386
1753,RUL,1173200,182981.05999999982,15.596752917710816,6.589030073599236
1755,MID,33420,8230.350000000013,24.627351355718478,18.93966802897131
1755,PUL,63897,17484.21000000005,27.363313486561747,21.67563015981458
1755,RUL,1073756,176337.95999999996,16.422538196025723,10.734854869278557
1757,MID,55326,12665.969999999994,22.89342321689254,12.556028677529099
1757,PUL,160210,36190.98000000007,22.589736766160495,12.252342226797055
1757,RUL,827503,138114.55999999982,16.690521620689296,6.353127081325855
1758,MID,26423,8629.559999999996,32.6595213224942,20.194824154482298
1758,PUL,57306,19619.530000000028,34.23640201625485,21.771704848242948
1758,RUL,1195342,287278.8500000001,24.03318718021765,11.568490012205748
1759,MID,26691,8893.770000000004,33.321519012003044,21.847806434506385
1759,PUL,52405,18820.570000000025,35.91370925973559,24.43999668223893
1759,RUL,1313958,330216.1899999998,25.131413419753628,13.657700842256968
1760,MID,87574,24137.609999999957,27.56259764266208,13.408200092138504
1760,PUL,173040,50573.909999999894,29.226769232424626,15.07237168190105
1760,RUL,1415907,276590.85999999946,19.534539952385245,5.380142401861669
1761,MID,34649,9849.889999999985,28.42738607785395,17.427102730909716
1761,PUL,75017,24198.190000000017,32.25677019273892,21.256486845794683
1761,RUL,1006122,189818.80000000016,18.866377377535535,7.8660940305913005
1762,MID,21041,4424.530000000002,21.027657847989595,16.354929084398176
1762,PUL,41483,9999.649999999965,24.105462583022938,19.43273381943152
1762,RUL,1156490,134180.99000000043,11.602439015294202,6.929710251702782
1763,MID,32655,7514.750000000008,23.012446978507615,17.951468005837224
1763,PUL,48810,12416.690000000011,25.438686941719645,20.377707969049254
1763,RUL,1123360,156301.27999999988,13.913733371469997,8.852754398799606
1764,MID,50732,14812.93,29.198259087215106,16.187817913652317
1764,PUL,115327,35266.86999999998,30.580015380329463,17.569574206766674
1764,RUL,1611598,332259.2100000004,20.61675438545863,7.606313211895841
1765,MID,35353,7667.940000000002,21.689392290888147,16.50901327081074
1765,PUL,67458,15580.950000000012,23.09716430515033,17.916785285072926
1765,RUL,1310797,189432.74,14.451723167594754,9.271344147517349
1766,MID,32534,6200.499999999989,19.058264469389048,14.449055202511744
1766,PUL,72830,15749.919999999962,21.625587019243373,17.01637775236607
1766,RUL,1345840,136080.43999999936,10.111186972177713,5.501977705300408
1767,MID,28470,6283.269999999997,22.070133080028864,17.2341591124814
1767,PUL,74567,18365.500000000015,24.629412532823196,19.793438565275732
1767,RUL,1069683,148549.86999999976,13.8872841164755,9.051310148928039
1768,MID,31017,6903.3700000000135,22.256399387428953,17.425978856005777
1768,PUL,71579,17277.44999999999,24.137642421059404,19.307221889636228
1768,RUL,995209,138868.74,13.953720091460184,9.123299560037008
1769,MID,54365,10569.969999999994,19.44261774676784,14.70669029215625
1769,PUL,130550,28117.48000000001,21.537713319262302,16.80178586465071
1769,RUL,1970944,220538.01,11.18946361780023,6.453536163188638
1770,MID,36763,8034.279999999995,21.854356696696087,16.971789322787046
1770,PUL,92459,22387.720000000074,24.213779413517873,19.331212039608832
1770,RUL,1157507,161069.34999999974,13.9151922052686,9.03262483135956
1771,MID,15098,3123.510000000003,20.687788786135066,15.07496567709937
1771,PUL,38251,8733.400000000023,22.831630982450637,17.21880787341494
1771,RUL,1172425,149300.53000000003,12.734333865910056,7.121510756874359
1772,MID,49112,8418.44000000001,17.14142065018259,12.508877554796424
1772,PUL,105894,21078.679999999993,19.905470292124267,15.272927196738102
1772,RUL,1482869,131234.41000000061,8.850033345694502,4.217490250308337
1773,MID,33370,7666.049999999992,22.972753850345953,17.620983878892144
1773,PUL,80928,21492.420000000042,26.557449293092926,21.205679321639117
1773,RUL,1087169,154965.50000000047,14.254034926543655,8.902264955089846
1774,MID,25470,6712.180000000004,26.353149032444882,21.418433567075848
1774,PUL,61281,17691.219999999987,28.869211094281383,23.934495628912348
1774,RUL,592645,110075.53999999986,18.573599224616636,13.638883759247602
1775,MID,59124,13019.120000000017,22.02005773839671,17.088059009662125
1775,PUL,152842,35433.27999999994,23.18288414901056,18.250885420275978
1775,RUL,1427976,203051.62000000034,14.219542105839317,9.28754337710473
1776,MID,60490,14043.589999999975,23.2163560068619,18.555798972804602
1776,PUL,127090,31152.78999999998,24.512385502692233,19.851828468634935
1776,RUL,1597201,251367.51000000024,15.73800330687295,11.077446272815653
1777,MID,52484,13401.259999999987,25.533839034913125,20.349974277288176
1777,PUL,163292,43816.360000000015,26.833187346095567,21.649322588470618
1777,RUL,1074929,200506.93999999994,18.65304804499025,13.4691832873653
1778,MID,44187,11308.999999999978,25.593357866204148,20.454147929729334
1778,PUL,95695,25697.10999999997,26.85310221546703,21.713892278992216
1778,RUL,1012901,180455.75000000012,17.815734810939066,12.676524874464253
1779,MID,17674,4123.639999999999,23.33169476672604,17.808887052232077
1779,PUL,42469,10865.650000000038,25.585020719330604,20.06221300483664
1779,RUL,812479,125271.67000000025,15.418456500325034,9.89564878583107
1781,MID,6038,1421.6100000000008,23.543391261217046,18.321889021657924
1781,PUL,30837,7627.960000000003,24.736139436286763,19.51463719672764
1781,RUL,630269,98607.99000000034,15.645375840979353,10.42387360142023
1782,MID,15044,3505.779999999995,23.30274296345604,17.682918616583123
1782,PUL,45062,11326.800000000017,25.13608165263106,19.516257305758145
1782,RUL,1036324,159177.6100000001,15.359830457039195,9.740006110166279
1783,MID,15599,3863.4899999999907,24.76685219256917,20.071008918746863
1783,PUL,32786,8798.379999999997,26.83564196406819,22.139798690245883
1783,RUL,954052,155181.21000000008,16.26547985114144,11.569636577319132
1784,MID,31736,6833.100000000002,21.531262175753728,16.811995272709925
1784,PUL,81151,18648.300000000047,22.97984157620847,18.26057467316467
1784,RUL,1253541,181211.1900000003,14.455944689003905,9.736677785960104
1785,MID,32459,7018.6700000000055,21.623115559621404,17.06394857280236
1785,PUL,116608,26875.709999999963,23.04784585815807,18.488678871339026
1785,RUL,1669166,239206.77000000025,14.330918701385166,9.77175171456612
1786,MID,38699,9699.729999999996,25.064601933712915,20.47456903213987
1786,PUL,121471,33110.57000000001,27.2580270811699,22.667994179596853
1786,RUL,1188542,216406.80000000016,18.20775949233019,13.617726590757144
1787,MID,12884,2837.4199999999955,22.023054888355645,17.437770868436232
1787,PUL,41850,9362.500000000018,22.371495085642664,17.78621106572325
1787,RUL,756828,108475.45999999993,14.332906320460758,9.747622300541346
1788,MID,31815,7234.460000000006,22.738938786450923,18.413162217209422
1788,PUL,95332,24108.459999999977,25.2888361527204,20.9630595834789
1788,RUL,964438,142779.69000000018,14.804438643707593,10.478662074466094
2904,MID,12236,2322.269999999999,18.97851558190336,13.817009086824989
2904,PUL,24903,5002.980000000014,20.089975985496025,14.928469490417655
2904,RUL,805581,93490.90000000002,11.605403999570521,6.44389750449215
2905,MID,9232,2396.029999999998,25.95385449450462,19.861891614342735
2905,PUL,23138,6438.46000000001,27.82653869159789,21.734575811436006
2905,RUL,471426,83751.23000000021,17.765499755132478,11.673536874970594
2906,MID,12402,3054.1100000000024,24.626910502466856,19.598739818736
2906,PUL,32618,8472.749999999996,25.97592319876582,20.947752515034963
2906,RUL,713844,117857.72999999998,16.510286775686538,11.482116091955684
2917,MID,10822,2030.460000000004,18.763150866836796,13.286834240721607
2917,PUL,17550,3776.750000000002,21.520104880560936,16.043788254445747
2917,RUL,600927,62558.77999999993,10.410377599580297,4.934060973465107
2926,MID,19915,6482.730000000004,32.55149581934621,19.463137631678073
2926,PUL,38963,13615.759999999995,34.945394292425405,21.85703610475727
2926,RUL,747594,173494.14000000013,23.206985931964958,10.118627744296822
2928,MID,,,,-7.421816326295745
2928,PUL,,,,-7.421816326295745
2928,RUL,277554,48188.100000000035,17.361721228276046,9.939904901980302
2932,MID,9664,2746.9300000000017,28.42289671154124,16.19028818024212
2932,PUL,18963,5694.169999999998,30.027843216728677,17.795234685429556
2932,RUL,408684,75431.37000000005,18.457124936219113,6.224516404919992
2933,MID,10940,3055.020000000002,27.925075365217385,22.21824777534822
2933,PUL,26113,7939.9100000000035,30.406054871526457,24.699227281657294
2933,RUL,392531,73606.14999999997,18.751666029753473,13.044838439884309
2934,MID,17343,4758.009999999996,27.435064429596885,21.480553016216597
2934,PUL,26874,8082.790000000008,30.076523913392716,24.122012500012428
2934,RUL,817676,153077.64,18.72107208559412,12.766560672213831
2935,MID,25572,6473.360000000004,25.314297477173454,15.77532202926306
2935,PUL,51200,14099.40999999999,27.537873582511622,17.998898134601227
2935,RUL,914001,153773.59999999986,16.82423263328088,7.285257185370485
2947,MID,8286,1588.8400000000017,19.174110003617997,14.23792917985829
2947,PUL,32388,6648.96000000001,20.529027166188982,15.592846342429274
2947,RUL,472561,59587.44999999984,12.609462553243153,7.6732817294834454
2951,MID,35164,4737.260000000013,13.471726085273286,7.823094492781106
2951,PUL,85544,11709.520000000048,13.688291956700024,8.039660364207844
2951,RUL,1181149,132381.18999999983,11.207835692397698,5.559204099905518
2960,MID,4471,935.8200000000007,20.93122501637246,16.059712802272447
2960,PUL,20439,4518.229999999996,22.10555614293043,17.234043928830417
2960,RUL,500136,65883.9200000001,13.173205999172168,8.301693785072157
3766,MID,24706,6279.830000000013,25.418163380315484,18.33904924974305
3766,PUL,51818,14250.779999999999,27.50161874352155,20.42250461294912
3766,RUL,1034714,186232.8700000007,17.99848896591052,10.919374835338088
3767,MID,23978,4661.610000000001,19.441102044881266,14.494043035491327
3767,PUL,50331,11240.140000000036,22.332535981658378,17.38547697226844
3767,RUL,649305,72958.85999999981,11.23644934419059,6.28939033480065
3769,MID,28379,6419.659999999989,22.621460064947424,17.955880271229265
3769,PUL,81364,19594.61,24.082527468239352,19.416947674521193
3769,RUL,864369,133002.12999999977,15.387198879740982,10.721619086022823
3772,MID,22259,5345.55000000001,24.015536206131603,14.796192417498563
3772,PUL,47612,12337.210000000021,25.91223611797166,16.69289232933862
3772,RUL,851896,123402.6399999999,14.485640183808737,5.266296395175697
3773,MID,13098,3907.379999999999,29.83211049099473,19.611155937378687
3773,PUL,22389,7418.419999999995,33.134183657768325,22.913229104152283
3773,RUL,451011,90409.82999999978,20.046024214942083,9.82506966132604
3774,MID,8200,2313.8800000000015,28.21770810328023,24.08002234950225
3774,PUL,21983,6826.999999999993,31.056024941622653,26.918339187844673
3774,RUL,462688,87262.84000000026,18.85998600645827,14.722300252680292
3777,MID,9251,1379.7900000000022,14.915465086338035,7.827523007159925
3777,PUL,13690,2199.3600000000024,16.065274380870527,8.977332301692417
3777,RUL,416239,27200.28000000007,6.534768432509671,-0.553173646668438
3778,MID,12775,3237.9700000000007,25.346753929820476,17.526743157109443
3778,PUL,37034,10154.939999999988,27.420267372273077,19.600256599562044
3778,RUL,632696,105581.87999999989,16.68762529543152,8.867614522720487
3780,MID,63686,19408.58000000004,30.475425353282564,22.271903309816018
3780,PUL,94478,29988.899999999983,31.74158224752549,23.538060204058944
3780,RUL,1332911,299094.56999999995,22.439193296130664,14.235671252664119
3781,MID,13387,3959.100000000003,29.573347818604272,21.585831870066908
3781,PUL,26271,8208.220000000001,31.243997738981825,23.25648179044446
3781,RUL,409170,85862.4800000001,20.984552440371512,12.997036491834148
3782,MID,14651,4140.609999999996,28.261352240259242,23.50322166234452
3782,PUL,29388,9081.560000000005,30.901998590525693,26.14386801261097
3782,RUL,742835,139473.29000000015,18.77580146977041,14.017670891855687
3783,MID,7519,2348.3999999999996,31.23430155146058,21.935311027631776
3783,PUL,14468,4574.240000000003,31.615257936627273,22.316267412798474
3783,RUL,387655,89419.3500000001,23.066761313476768,13.767770789647967
3784,MID,9255,2397.8900000000062,25.90899862529068,21.462345728707472
3784,PUL,17113,4925,28.77855065959854,24.331897763015334
3784,RUL,393161,64009.76999999973,16.280822752769804,11.834169856186598
3785,MID,26679,5688.130000000019,21.320779349632957,14.911855737565743
3785,PUL,69864,16800.25,24.04695395612167,17.638030344054457
3785,RUL,881670,107459.74999999988,12.188212166657358,5.779288554590144
3802,MID,20169,3949.0499999999956,19.579458002445556,14.87597811708477
3802,PUL,59802,13174.960000000028,22.030980284277973,17.327500398917188
3802,RUL,890627,105673.17000000004,11.865030880064984,7.161550994704199
3805,MID,10151,2658.510000000001,26.188359448534428,20.355001005036026
3805,PUL,25446,7174.599999999988,28.19581301647876,22.362454572980358
3805,RUL,623759,120525.03000000003,19.322380965377434,13.489022521879033
3808,MID,7886,1857.6499999999994,23.55646958690044,18.64550629559569
3808,PUL,15608,4006.1699999999964,25.667843369241343,20.756880077936593
3808,RUL,325758,53203.42999999987,16.332169433283113,11.421206141978363
3809,MID,23907,6849.3700000000135,28.6499432093348,24.386972422886018
3809,PUL,52900,16071.540000000015,30.380899137783135,26.117928351334353
3809,RUL,956759,200271.42999999947,20.93227784512234,16.669307058673557
3810,MID,13313,3293.8899999999994,24.74190640727109,20.22346378274325
3810,PUL,24792,6594.100000000009,26.5980489896848,22.079606365156955
3810,RUL,488572,83739.86,17.139720467598227,12.621277843070384
3812,MID,9516,2122.020000000004,22.30062749086576,18.084117442024876
3812,PUL,27420,6641.249999999985,24.220083232842498,20.003573184001613
3812,RUL,408481,61649.65999999968,15.092410913254412,10.875900864413527
3813,MID,22415,5128.0400000000045,22.877833189864706,18.13977747091588
3813,PUL,47629,11647.169999999991,24.45372586767728,19.715670148728456
3813,RUL,849980,133083.97999999975,15.657311743854388,10.919256024905561
3816,MID,14925,3406.719999999998,22.825412648301153,17.843905779770882
3816,PUL,24429,6229.789999999994,25.501949941546144,20.520443073015873
3816,RUL,632570,93771.52000000014,14.823889350187667,9.842382481657395
3817,MID,16639,3644.460000000002,21.902729538557413,17.93846959466694
3817,PUL,37528,8975.439999999988,23.91683690755933,19.952576963668857
3817,RUL,691936,100859.5199999999,14.576430815767141,10.612170871876668
3820,MID,17208,3426.5600000000045,19.91273186681574,13.636365521679553
3820,PUL,35516,7865.330000000005,22.14608618067308,15.869719835536893
3820,RUL,771901,94470.2900000005,12.238654438450151,5.962288093313964
3821,MID,10835,2348.2400000000043,21.673167337038727,17.290952198345142
3821,PUL,22264,5229.339999999987,23.488028935873213,19.10581379717963
3821,RUL,491746,69626.65000000011,14.15907529269655,9.776860154002964
3822,MID,6621,1407.5700000000013,21.259268466815538,17.00875390819538
3822,PUL,41123,9602.449999999983,23.350503003214918,19.099988444594764
3822,RUL,535191,76940.8600000001,14.376336215673083,10.125821657052928
3824,MID,9188,2454.62,26.715271681411494,22.205452453623288
3824,PUL,16597,4940.979999999994,29.77059437855874,25.260775150770534
3824,RUL,419012,75346.52999999997,17.981946921477892,13.472127693689686
3825,MID,8184,1789.2299999999989,21.86282784069337,18.04047249698
3825,PUL,13993,3398.2599999999975,24.285692233632474,20.463336889919105
3825,RUL,405309,57362.67999999982,14.152818507721488,10.330463164008117
3826,MID,14443,3369.2600000000025,23.32775767480432,18.134631466581308
3826,PUL,22316,5836.450000000004,26.15390854500528,20.960782336782266
3826,RUL,575805,84065.71000000002,14.599690665273352,9.40656445705034
3828,MID,16630,3407.670000000005,20.490823184893802,15.038122611568568
3828,PUL,32499,7309.450000000002,22.49122299365503,17.038522420329794
3828,RUL,813650,103730.24999999965,12.748756876604523,7.296056303279289
3832,MID,18433,3477.3100000000145,18.864632639827462,14.077329838435652
3832,PUL,49344,10326.340000000026,20.927240371131603,16.139937569739793
3832,RUL,982662,112638.62999999977,11.462606917140722,6.675304115748911
3833,MID,16227,6082.350000000002,37.4832522917114,29.160676539134187
3833,PUL,15676,6180.8199999999915,39.4292775983636,31.106701845786382
3833,RUL,422549,126769.28999999975,30.0010885365598,21.678512783982583
3834,MID,12225,2708.530000000002,22.156569008420075,18.300732655357667
3834,PUL,39234,9296.740000000013,23.695371713602587,19.83953536054018
3834,RUL,611001,89642.5100000003,14.671411427134082,10.815575074071676
3836,MID,17542,3768.679999999996,21.48427134002829,17.641297214772674
3836,PUL,49755,11535.430000000008,23.184402364765123,19.341428239509508
3836,RUL,574062,83319.1100000004,14.51396401268435,10.670989887428735
3837,MID,19969,4350.419999999999,21.785673902050444,16.939976309493133
3837,PUL,65725,15091.380000000012,22.961470341833547,18.115772749276232
3837,RUL,840985,122947.07999999996,14.619416885994237,9.773719293436924
3840,MID,5867,1519.679999999999,25.902305927013735,20.481399353735746
3840,PUL,24474,6577.4599999999955,26.875487306316533,21.454580733038544
3840,RUL,371403,67148.78000000003,18.079742358425083,12.658835785147094
3843,MID,8335,2352.4,28.224699515654372,22.544580558550745
3843,PUL,19322,5962.720000000001,30.860000910886352,25.179881953782726
3843,RUL,515279,101362.6600000002,19.671411282932016,13.99129232582839
3844,MID,10329,2869.129999999999,27.778388270054105,21.83523085359131
3844,PUL,20915,6627.770000000004,31.68888392066109,25.745726504198295
3844,RUL,469111,95012.43000000011,20.253720334846136,14.31056291838334
3849,MID,4591,1123.8000000000004,24.480668049068512,19.646621148898898
3849,PUL,25795,6888.599999999991,26.705587471363163,21.87154057119355
3849,RUL,479990,76378.14000000007,15.912432140980648,11.078385240811034
3850,MID,11204,3089.810000000001,27.577063219173052,23.75310054519264
3850,PUL,27205,8182.989999999998,30.079283618878566,26.255320944898155
3850,RUL,627897,119445.62000000011,19.023119553370282,15.199156879389871
3852,MID,6707,1538.7800000000007,22.94392174989191,17.885814748759714
3852,PUL,24612,6114.200000000004,24.842464353611216,19.78435735247902
3852,RUL,440282,71253.05000000028,16.18351765904044,11.125410657908242
3855,MID,10213,2301.5799999999995,22.535580305047624,18.486807147640764
3855,PUL,29966,7283.139999999999,24.304462080645553,20.255688923238694
3855,RUL,407091,61943.32000000018,15.216086185463576,11.167313028056718
3860,MID,19380,3992.7299999999996,20.602538850254152,16.826642214806043
3860,PUL,88011,19401.119999999937,22.043863323984223,18.267966688536113
3860,RUL,997599,124892.87000000046,12.519342410673515,8.743445775225403
3861,MID,14664,3282.510000000005,22.384844391537836,17.82899816843583
3861,PUL,47498,11529.960000000014,24.274439640091167,19.71859341698916
3861,RUL,762719,106685.94000000018,13.987589414305553,9.431743191203548
3870,MID,17877,5221.45,29.207263697605057,25.884745609221696
3870,PUL,31261,9736.120000000008,31.14500665741906,27.8224885690357
3870,RUL,673289,140790.58999999997,20.910862946377783,17.58834485799442
3875,MID,16244,4707.489999999997,28.979282554545634,24.496401019165294
3875,PUL,34662,10692.150000000009,30.847023671815847,26.364142136435508
3875,RUL,551233,116729.63000000006,21.176085607633343,16.693204072253003
3876,MID,28026,5749.509999999991,20.51457434963699,15.564703780850257
3876,PUL,66659,14665.580000000016,22.000749271029942,17.05087870224321
3876,RUL,1155467,152171.41000000015,13.169687529474563,8.21981696068783
3878,MID,14605,3101.6400000000103,21.23706935509057,15.974805821238576
3878,PUL,57185,12511.909999999967,21.879552407448266,16.617288873596273
3878,RUL,664709,102632.54000000015,15.44022701671975,10.177963482867757
3879,MID,9896,2952.1199999999944,29.8301267587388,21.971734648700856
3879,PUL,50774,16174.12000000001,31.855092585881696,23.996700475843753
3879,RUL,569803,127151.4300000004,22.3149979840123,14.456605873974357
3880,MID,4268,898.9700000000012,21.063357836217232,14.102460965825468
3880,PUL,8105,1934.2800000000025,23.866134070748558,16.905237200356794
3880,RUL,345457,49191.62999999989,14.239585067087901,7.278688196696137
3881,MID,2852,623.6600000000002,21.86781413725467,14.787397907285985
